video_clip_name,class,Xmin,Ymin,Xmax,Ymax
qL-ifTe9Reg_000007,"playing steel guitar, slide guitar",0.1,0.134375,0.61875,0.990625
-r3nM90RCNs_000161,sharpen knife,0.175,0.13125,0.8968750000000001,0.46562499999999996
X3Ukm37HbE0_000030,playing zither,0,0.453125,0.990625,0.96875
ny11DBcW3hI_000019,playing timbales,0.146875,0.0625,0.821875,0.840625
J75Aju6BsT8_000010,bird squawking,0.15625,0.20625,0.3875,0.89375
vmQcsFtmxG8_000000,people hiccup,0.25,0.040625,0.825,0.5437500000000001
1hba9jmspEQ_000030,"female speech, woman speaking",0.35,0.196875,0.7375,0.7000000000000001
Sb5nf9DkzTs_000050,baby laughter,0.3625,0.103125,0.509375,0.4
4i9DgH80kDg_000030,playing banjo,0.35625,0.265625,0.921875,0.65625
BBgW_3zDdto_000030,playing trumpet,0.134375,0.021875,0.86875,0.975
3DK5YAQAVlI_000080,people nose blowing,0.20625,0.009375,0.640625,0.78125
RDnrb0xSkrs_000070,vacuum cleaner cleaning floors,0.49375,0.259375,0.8625,0.5843750000000001
xS0uJ2FiPIQ_000004,airplane flyby,0.48125,0.459375,0.7406250000000001,0.63125
m0GjXTf9Ls4_000171,playing bassoon,0.078125,0.04375,0.70625,0.98125
ov_g-r7Vo8M_000030,playing cymbal,0.071875,0.25625,0.65,0.9874999999999999
XIW8Ai-YMdA_000210,people burping,0.55,0.134375,0.696875,0.36875
Gl91Nx0dVuU_000167,people eating apple,0.165625,0.290625,0.5,0.525
Upq4yFKwiTM_000024,woodpecker pecking tree,0.290625,0.25625,0.721875,0.7437499999999999
MFm2C-ve7qw_000030,playing french horn,0.08125,0.184375,0.2375,0.60625
E4oNVFYPj8Y_000300,people finger snapping,0.784375,0.415625,0.875,0.625
HPfBYRU8tVM_000030,"female speech, woman speaking",0.653125,0.184375,0.85625,0.40625
cP6CiaQSYxE_000023,driving snowmobile,0.340625,0.36875,0.575,0.603125
jaI41fTAM54_000030,church bell ringing,0.278125,0.215625,0.55625,0.6156250000000001
8-DsEUYJMJo_000442,cuckoo bird calling,0.446875,0.1375,0.95625,0.9906250000000001
ZMcJY8yLjUs_000011,magpie calling,0.471875,0.3875,0.53125,0.5
RpkcGOcFHIs_000002,people booing,0,0.0125,0.9875,0.984375
Qs7BbDiOqZ0_000006,"donkey, ass braying",0.303125,0.2125,0.575,0.959375
sUktuuWltHc_000010,"donkey, ass braying",0.321875,0.01875,0.721875,0.859375
_1TjLs6_Geo_000013,playing glockenspiel,0.0125,0.0625,0.98125,0.8875
gh4oE_5g4YY_000439,people slurping,0.39375,0.003125,0.6656249999999999,0.25937499999999997
RObYRwt7b8U_000189,playing tambourine,0.103125,0.0,0.86875,0.9875
wCPEfqnHzNc_000067,alarm clock ringing,0.390625,0.459375,0.60625,0.88125
ZFs03gCSB_g_000270,typing on computer keyboard,0.05625,0.2875,0.8093750000000001,0.7375
JFVs86eb014_000052,coyote howling,0.259375,0.0875,0.7937500000000001,0.9875
EVSNLohmKFc_000540,using sewing machines,0.371875,0.025,0.921875,0.48750000000000004
v7RnP9pIjwU_000343,opening or closing car electric windows,0.209375,0.159375,0.70625,0.778125
Ap9gDgwq1DU_000030,"motorboat, speedboat acceleration",0.053125,0.353125,0.85,0.5875
UBg665RgDeQ_000018,people belly laughing,0.63125,0.13125,0.8374999999999999,0.475
GS8dnIAHj2A_000013,smoke detector beeping,0.325,0.071875,0.74375,0.834375
sZxl2Jj1Ujk_000317,"ice cream truck, ice cream van",0.0,0.021875,0.85,0.94375
aDsnFA2GDQw_000153,playing cornet,0.2625,0.415625,0.46875,0.7375
Lk19eZ_2ZOE_000030,people whispering,0.275,0.0,0.790625,0.61875
4k74Cvw2rLU_000160,bird squawking,0.4125,0.459375,0.50625,0.6125
haVBNvKQsEI_000020,mynah bird singing,0.309375,0.35625,0.528125,0.6937500000000001
3c6dQju-FYU_000021,civil defense siren,0.36875,0.125,0.79375,0.928125
0wzsE67O5tE_000230,playing ukulele,0.00625,0.390625,0.99375,0.9875
kNKfoDp0uUw_000030,driving buses,0.35,0.1,0.853125,0.7218749999999999
cVQsteRY8F4_000020,skidding,0.290625,0.3125,0.68125,0.678125
gdR6nuDBghI_000134,magpie calling,0.221875,0.3,0.5625,0.69375
vORveL941KQ_000010,people hiccup,0.065625,0.175,0.5375,0.909375
_yWsqs9FOnU_000010,tapping guitar,0.0,0.496875,0.890625,0.9750000000000001
n0Bbn5VNaMg_000043,playing bass drum,0.36875,0.309375,0.89375,0.9937499999999999
FfwAkXR6JMc_000025,cat hissing,0.021875,0.096875,0.65,0.7000000000000001
AWet9qFT15M_000079,"pigeon, dove cooing",0.253125,0.1,0.6187499999999999,0.946875
ZT3jQW3tvt0_000015,canary calling,0.0,0.19375,0.503125,0.9718749999999999
mt6Pa7pBz_A_000210,train whistling,0.10625,0.103125,0.9937499999999999,0.940625
vOzH8Cfagng_000054,chimpanzee pant-hooting,0.203125,0.190625,0.7125,0.7406250000000001
AGDQXlgdzhA_000285,sheep bleating,0.221875,0.0,0.940625,0.99375
GIvdJOuBLgI_000340,lip smacking,0.0,0.040625,0.3375,0.5625
Chc1xUT9KB0_000070,"railroad car, train wagon",0.003125,0.05625,0.45,0.68125
uiEid6SosC8_000014,playing trombone,0.35625,0.1625,0.5625,0.671875
9tDqkjQLtNM_000096,train wheels squealing,0.559375,0.0625,0.990625,0.6875
kTOX4xMk89M_000100,train whistling,0.00625,0,0.996875,0.846875
VhVKUAk6_R4_000006,sheep bleating,0.40625,0.134375,0.625,0.81875
0hjqlmdPT6g_000050,car engine starting,0.0,0.0,0.75625,0.990625
DGeHJrq-FoI_000012,people eating crisps,0.415625,0.015625,0.609375,0.49375
lxFXp7wgzrs_000087,playing djembe,0.196875,0.346875,0.8718750000000001,0.9875
4thEVesl7yA_000001,driving snowmobile,0.05,0.38125,0.99375,0.709375
fAns8GJzYeQ_000030,waterfall burbling,0.090625,0.459375,0.828125,0.803125
8F8HvVMwXyw_000090,people babbling,0.25625,0.021875,0.746875,0.40625
WVS46ZGovGw_000030,crow cawing,0.26875,0.325,0.546875,0.65
tMXsrzj5YYA_000030,playing piano,0.33125,0.346875,0.5625,0.6656249999999999
crToMuDxmL8_000050,playing banjo,0.128125,0.1625,0.909375,0.96875
TP50fDa5Cls_000000,people giggling,0.5125,0.034375,0.859375,0.696875
ixrRVADA0Jk_000104,female singing,0.703125,0.015625,0.815625,0.15
Hexc6YWqptw_000005,magpie calling,0.121875,0.515625,0.90625,0.965625
aridgcppt0g_000038,playing oboe,0.478125,0.615625,0.565625,0.921875
DmJL3kSguyw_000023,eagle screaming,0.309375,0.23125,0.8187500000000001,0.90625
YsX-dUhC-_4_000000,people hiccup,0.54375,0.03125,0.809375,0.571875
y2c2SzM2Mng_000054,woodpecker pecking tree,0.390625,0.278125,0.578125,0.78125
b-5nX20MGoE_000058,lathe spinning,0.228125,0.465625,0.703125,0.95
HINQ5Td2jZc_000090,people sniggering,0.128125,0.209375,0.45,0.984375
ALdjQ9kbwd8_000030,playing accordion,0.3375,0.3125,0.78125,0.803125
fFKL_Njts_U_000371,playing drum kit,0.171875,0.0125,0.984375,0.9781249999999999
A9JSptUG5HU_000020,black capped chickadee calling,0.4375,0.36875,0.640625,0.8500000000000001
u7iDdlWkmAk_000023,playing tambourine,0.35625,0.440625,0.753125,0.859375
OZ9ti0RBfr8_000029,playing tambourine,0.209375,0.021875,0.678125,0.975
tYEIYOHYtso_000000,people hiccup,0.3375,0.103125,0.728125,0.953125
3-PFuDkTM48_000080,playing accordion,0.071875,0.059375,0.775,0.921875
_-ZSRcrbRGI_000140,"subway, metro, underground",0,0.0,0.99375,1.0
kzxmNNpXkF4_000057,mynah bird singing,0.525,0.421875,0.853125,0.83125
SUFOgc9Pkd8_000030,dog growling,0.025,0.6125,0.50625,0.9375
jbaZyROpitQ_000010,people hiccup,0.415625,0.209375,0.61875,0.55
UltPy7eml7I_000012,mynah bird singing,0.646875,0.275,0.878125,0.9
29dwfsI1XlQ_000006,cat hissing,0.09375,0.121875,0.959375,0.9406249999999999
-zCtwbk005g_000030,cat meowing,0.34375,0.14375,0.925,0.76875
LC4vDpnkDtM_000063,bull bellowing,0.25625,0.075,0.640625,0.7
WxFEd6umyB0_000001,snake hissing,0.15625,0.24375,0.784375,0.784375
XZhLMTOmM9w_000030,cat meowing,0.275,0.421875,0.7562500000000001,0.975
Pb1AZvbd0Jc_000174,bull bellowing,0.234375,0.15,0.984375,0.95625
4_f33b75_LY_000160,canary calling,0.025,0.46875,0.228125,0.771875
Nuyu78uZcVE_000058,playing djembe,0.346875,0.65625,0.715625,0.984375
luSAuu-BoPs_000232,squishing water,0.16875,0.0625,0.746875,0.459375
mDtpxEQFyts_000051,cat caterwauling,0.5375,0.0125,0.8843749999999999,0.9937499999999999
K1PzpuR6CqY_000010,playing trumpet,0.06875,0.484375,0.159375,0.634375
3S-yoXKDvE4_000025,barn swallow calling,0.075,0.246875,0.36875,0.7906249999999999
PD7RisfbHqI_000000,people shuffling,0.096875,0.090625,0.58125,0.8937499999999999
fPFpRsKbzfU_000000,owl hooting,0.465625,0.134375,0.840625,0.859375
U7WkuGO-lps_000020,toilet flushing,0.065625,0.0,0.821875,0.971875
nfitcQXx-Y0_000020,gibbon howling,0.30625,0.109375,0.9875,0.90625
u-__x3dDLSs_000047,chicken clucking,0.734375,0.5375,0.990625,0.953125
MoWyfzqzZrk_000019,black capped chickadee calling,0.528125,0.29375,0.6968749999999999,0.6625000000000001
iFgbO8LRJfo_000365,playing castanets,0.1,0.50625,0.60625,0.715625
bq6C0_tAbJM_000030,helicopter,0.19375,0.31875,0.7374999999999999,0.8125
YfGQuqGjSOU_000126,parrot talking,0.746875,0.08125,0.9874999999999999,0.796875
NXCTvtrCPXs_000177,chipmunk chirping,0.24375,0.34375,0.6375,0.990625
_hd1tNgkZz8_000009,"playing violin, fiddle",0.328125,0.3125,0.99375,0.61875
IKDGba7vsOA_000044,baby laughter,0.475,0.0,0.83125,0.69375
BUyHfzUvQX0_000005,cat purring,0.0,0.0,0.503125,1.0
6ZAzQ_xUCUo_000145,people eating noodle,0.25625,0.009375,0.7,0.359375
MxSoqiN92v0_000134,elephant trumpeting,0.159375,0.03125,0.8625,0.9125
ol8ZVX3qLQY_000106,airplane flyby,0.28125,0.365625,0.74375,0.778125
xfSN6wDm41o_000290,child singing,0.35625,0.084375,0.6125,0.68125
SYH5NqTtNsI_000030,playing flute,0.265625,0.315625,0.565625,0.9437500000000001
E-pIudhSCSg_000496,playing oboe,0.6875,0.290625,0.821875,0.5
jOMEUwArKss_000004,eagle screaming,0.028125,0.2,0.9156249999999999,0.7406250000000001
NKfyi7q0JNU_000030,dog barking,0.365625,0.190625,0.640625,0.63125
9ezA12O_aOE_000170,fire truck siren,0.41875,0.4875,0.571875,0.88125
V7edkwJsgN0_000030,playing cello,0.440625,0.30625,0.88125,0.9875
Kp_F7FrKrSc_000210,playing trumpet,0.2125,0.25625,0.821875,0.7875
O-VVb8Ag49g_000040,ocean burbling,0.021875,0.0375,0.99375,0.984375
Vlh9AMaTrLQ_000441,playing oboe,0.5625,0.603125,0.678125,0.9375
6psjy93yoTA_000030,cat caterwauling,0.425,0.0,0.9906250000000001,0.9125
HoO07sydAZI_000030,"bird chirping, tweeting",0.15,0.59375,0.7468750000000001,0.99375
Hm6hH83SFGk_000010,people belly laughing,0.375,0.1,0.70625,0.490625
bC1qDfkRyEs_000087,sharpen knife,0.40625,0.34375,0.778125,0.734375
5hFnrhyWv3c_000027,hedge trimmer running,0.346875,0.3125,0.51875,0.528125
PNCwMnNW-jw_000000,"male speech, man speaking",0.259375,0.175,0.47187500000000004,0.471875
Db0c4aAwUbY_000030,playing steelpan,0.271875,0.25,0.859375,0.9875
nbjXrDmWMQg_000184,playing erhu,0.6875,0.44375,0.921875,0.64375
24tWz7gmngI_000030,typing on computer keyboard,0.078125,0.303125,0.940625,0.9562499999999999
E2DcawleYIY_000030,playing electronic organ,0.259375,0.096875,0.49375,0.34375
io2ZMAWqkeQ_000010,lions growling,0.03125,0.46875,0.4625,0.984375
ciVsS-oZEPc_000103,elephant trumpeting,0.009375,0.01875,0.975,0.9906250000000001
ZHIwj6hmd4A_000000,bird squawking,0.203125,0.1,0.91875,0.921875
Kp3BH28CB0U_000199,playing congas,0.0,0.54375,0.41875,0.9781249999999999
okS_ICEUKE8_000002,playing bassoon,0.065625,0.0,0.884375,1.0
H5rRqioLDxY_000030,baby laughter,0.659375,0.265625,0.7250000000000001,0.375
DKSrNxPQrbY_000090,fireworks banging,0.31875,0.028125,0.71875,0.6749999999999999
NIklY_eIHdQ_000039,tap dancing,0.00625,0.365625,0.5968749999999999,0.6343749999999999
d2nT1ZwZiZw_000051,opening or closing car electric windows,0.08125,0.20625,0.9968750000000001,0.715625
Q5zz22v6QR4_000012,mynah bird singing,0.25625,0.034375,0.58125,0.375
eoWx7tqlCc0_000260,woodpecker pecking tree,0.303125,0.2375,0.528125,0.9906250000000001
hizN7823a6c_000030,typing on typewriter,0.075,0.346875,0.709375,0.8374999999999999
nsNtEAfJfd0_000055,playing castanets,0.34375,0.55,0.878125,0.8656250000000001
fdFk48aKQ_c_000239,people eating crisps,0.25,0.003125,0.54375,0.165625
NDovY5OEt2o_000030,fire truck siren,0.35625,0.246875,0.665625,0.45625000000000004
Qos5iZOP66A_000340,skidding,0.196875,0.009375,0.74375,0.309375
uSRcSa1-d5o_000098,parrot talking,0.290625,0.1125,0.7250000000000001,0.9375
yIXMPZL2eSQ_000042,cat purring,0.328125,0.009375,0.9875,0.9875
KhjtXdPpEHM_000099,dog baying,0.659375,0.5,0.878125,0.784375
ZwzKM1_rx5g_000015,playing tympani,0.2125,0.40625,0.940625,0.759375
g3JUdaGVCLk_000030,goat bleating,0.159375,0.334375,0.559375,0.709375
My0YmR6tYAk_000060,vacuum cleaner cleaning floors,0.328125,0.309375,0.715625,0.83125
YzUXMKt3nF4_000026,driving snowmobile,0.05625,0.3875,0.9968750000000001,0.9937499999999999
-OAyRsvFGgc_000030,tapping guitar,0.0875,0.040625,0.971875,0.940625
hUJWpx4ji1M_000092,playing bongo,0.0,0.025,0.7875,0.7781250000000001
E3XIdP8kxwg_000110,skateboarding,0.634375,0.58125,0.784375,0.75
-GW1J75oAKU_000304,"playing violin, fiddle",0.103125,0.0,0.884375,0.940625
F0CgRLr_pTI_000003,wind chime,0.58125,0.134375,0.65,0.521875
MrHp70quN94_000030,"motorboat, speedboat acceleration",0.209375,0.26875,0.46562499999999996,0.5125
xv3l1Blx6JQ_000250,people belly laughing,0.13125,0.165625,0.31562500000000004,0.49687499999999996
3LtXT2KVI-c_000030,cat meowing,0.009375,0.21875,0.678125,0.98125
IkS4Dfi2m10_000162,missile launch,0.35,0.13125,0.55,0.859375
IwqNzs5BSvs_000046,fox barking,0.4375,0.303125,0.5625,0.71875
-7tYmeOmsRg_000180,people eating crisps,0.490625,0.003125,0.7375,0.325
8Hye31i3cUI_000092,"alligators, crocodiles hissing",0.025,0.15625,0.878125,0.79375
UFIBEBkm7ao_000030,driving motorcycle,0.078125,0.3375,0.99375,0.99375
Wj5qDj8_nSw_000025,people cheering,0.0,0.44375,0.9875,0.984375
AKmkhvb9shk_000000,baltimore oriole calling,0.396875,0.00625,0.9,0.85625
lAXpiE0dm_k_000340,playing piano,0.365625,0.334375,0.653125,0.753125
Ih0xy7tt2JY_000030,helicopter,0.021875,0.003125,0.96875,0.8812500000000001
PUwNDssbDXw_000000,toilet flushing,0.190625,0.003125,0.8343750000000001,0.95625
nCqe6N5e__0_000000,playing oboe,0.2125,0.65,0.34375,0.9750000000000001
1Thl21awe2g_000020,car engine knocking,0.05,0.028125,0.7937500000000001,0.8687499999999999
YbLR6dgY-K4_000030,playing banjo,0.240625,0.371875,0.99375,0.9312499999999999
MDa1ZVdDz2Y_000060,splashing water,0.240625,0.603125,0.734375,0.93125
jDSo2g-tW98_000019,chipmunk chirping,0.296875,0.0,0.790625,0.696875
_Sll3DT8FxE_000041,baltimore oriole calling,0.25,0.434375,0.634375,0.9125000000000001
uR0W234PpW4_000017,owl hooting,0.365625,0.121875,0.753125,0.90625
ncHAOlb2wgw_000068,coyote howling,0.38125,0.375,0.6875,0.815625
pNin81AXlRY_000005,lions growling,0.146875,0.328125,0.825,0.990625
w2vMywh5Nto_000010,playing mandolin,0.19375,0.153125,0.825,0.8656250000000001
J2zZ026RO9c_000095,train whistling,0.009375,0.121875,0.76875,0.715625
_8VTJcZAwaw_000003,playing tambourine,0.234375,0.234375,0.3875,0.40625
eM0PkfqGmIE_000030,playing bass guitar,0.271875,0.175,0.9406249999999999,0.971875
trg8QrMK6dc_000002,cuckoo bird calling,0.3125,0.21875,0.721875,0.959375
ddtqWAxjBI8_000031,elk bugling,0.75625,0.575,0.96875,0.803125
KlTTpDOhFUg_000063,"race car, auto racing",0.24375,0.453125,0.834375,0.9
mCaniZpghFE_000310,playing harp,0.2125,0.0,0.7375,0.990625
gFs6lRAQsLg_000160,people whispering,0.171875,0,0.521875,0.5
UCtiIWMRy-M_000004,sea lion barking,0.153125,0.234375,0.334375,0.58125
rCfU5yBlw7U_000108,airplane flyby,0.41875,0.709375,0.7250000000000001,0.85625
r-5NCjm4GlQ_000053,tap dancing,0.234375,0.68125,0.36875,0.8500000000000001
jtfG2FbwINE_000121,people giggling,0.309375,0.215625,0.596875,0.746875
6BlGk51vrbY_000275,coyote howling,0.021875,0.4875,0.228125,0.98125
ImTFnUGgOZo_000091,elephant trumpeting,0.634375,0.1,0.9875,0.840625
GafN7X_ifI0_000030,horse clip-clop,0.0625,0.325,0.59375,0.85625
2BR2Ivk_EFA_000021,owl hooting,0.334375,0.059375,0.6499999999999999,0.91875
o-xlfN7kkOA_000030,playing ukulele,0.240625,0.153125,0.796875,0.9906250000000001
ZUp2sBZvw5Q_000082,train wheels squealing,0.003125,0.00625,0.196875,0.9874999999999999
PyXQVNaAbHc_000030,people coughing,0.015625,0.009375,0.390625,0.5906250000000001
yKKMhxuHcJ4_000041,telephone bell ringing,0.425,0.0,0.76875,0.93125
EOKUV6hgMhM_000122,helicopter,0.178125,0.05,0.875,0.44375
WTlaLznHD1c_000053,driving snowmobile,0.38125,0.453125,0.5375,0.671875
UF0HDsK0fwo_000070,chainsawing trees,0.0,0.58125,0.328125,0.940625
RTLGAJZ8WzM_000219,airplane,0.05,0.40625,0.96875,0.765625
sFhwuCH4-J8_000200,tap dancing,0.359375,0.371875,0.725,0.6625000000000001
6e8U65rgekA_000046,people battle cry,0.00625,0.096875,1.0,0.47812499999999997
t_RxQe51MVo_000010,dog baying,0.36875,0.15,0.96875,0.821875
6-RIiM19Be8_000160,"male speech, man speaking",0.5125,0.2125,0.8687499999999999,0.51875
meoZvdQ2qBs_000162,missile launch,0.171875,0.265625,0.7125,0.796875
bppgcyxMKvQ_000620,child singing,0.503125,0.1625,0.9812500000000001,0.9625
4P518ZMug-U_000115,people booing,0.409375,0.059375,0.596875,0.521875
nEmU3E8rras_000012,playing washboard,0.1125,0.471875,0.353125,0.88125
2HZcxlRs-hg_000030,reversing beeps,0.3625,0.00625,0.90625,0.9125
cyZ9arOPVb8_000030,goat bleating,0.31875,0.44375,0.54375,0.9874999999999999
2M0i--pR-To_000037,playing bongo,0.35,0.60625,0.690625,0.9781249999999999
avtZJKydB-E_000079,snake rattling,0.2,0.08125,0.8125,0.703125
g-ghr5fAVpE_000030,playing didgeridoo,0.0125,0.346875,0.7,0.875
DqQT03hOLA4_000240,waterfall burbling,0.359375,0.028125,0.659375,0.959375
bcBixpb5TdI_000098,pheasant crowing,0.24375,0.29375,0.684375,0.609375
XVqQKMMGoUs_000061,baltimore oriole calling,0.28125,0.15625,0.728125,0.95625
hCX2DpwEBQY_000030,fireworks banging,0.371875,0.275,0.6125,0.73125
O69hivnI5oM_000073,playing castanets,0.2125,0.05625,0.521875,0.515625
4GclkzsR830_000030,car passing by,0.0,0.0,1.0,1.0
WmZicfOUkd0_000014,children shouting,0.309375,0.134375,0.3875,0.271875
rPGgxEE2hjk_000091,pheasant crowing,0.05,0.115625,0.828125,0.99375
QoffZQFqxkQ_000003,"ice cream truck, ice cream van",0.025,0.05625,0.99375,0.890625
pUn8YqN2meU_000009,playing cornet,0.4,0.39375,0.89375,0.79375
IiYSoGSDUY8_000030,playing harpsichord,0.0,0.04375,0.990625,0.8624999999999999
_3kxB2-MfWI_000030,people whistling,0.5125,0.484375,0.5812499999999999,0.553125
GdFlyobMoAE_000009,playing bongo,0.0,0.29375,0.7875,0.859375
JVjDa0NmfeE_000012,cat hissing,0.040625,0.45,0.3875,0.79375
Fl_gvQ9bPvM_000129,eletric blender running,0.24375,0.0,0.821875,0.99375
6QvSd79Ocw8_000030,"bird chirping, tweeting",0.259375,0.00625,0.99375,0.934375
JLtieDCSa6Y_000000,people coughing,0.375,0.021875,0.584375,0.46875
vY7O2jWCWdQ_000374,playing mandolin,0.003125,0.028125,0.7781250000000001,0.9874999999999999
opSdcEJ1UF0_000371,people battle cry,0.484375,0.059375,0.71875,0.584375
9xV0nmojVeg_000030,playing acoustic guitar,0.053125,0.025,0.59375,0.99375
Vbc-veezx0w_000030,goat bleating,0.19375,0.1375,0.9375,0.9750000000000001
OIqd2UrvGcI_000109,"ice cream truck, ice cream van",0.325,0.25,0.64375,0.603125
Ri47GANmuQ4_000016,elephant trumpeting,0.409375,0.4625,0.7124999999999999,0.66875
qxnBcZ0CETg_000171,airplane,0.65,0.275,0.99375,0.7875
4vzHgTC_16s_000010,"alligators, crocodiles hissing",0.109375,0.453125,0.784375,0.703125
6R8cO4ARzkY_000030,driving motorcycle,0.05625,0.0,0.890625,1.0
dMW3YcQPPhk_000412,people eating crisps,0.3,0.0,0.609375,0.165625
zY2CAiwNJ6A_000030,tapping guitar,0.065625,0.440625,0.9750000000000001,0.8218749999999999
toTu8BntJPg_000017,elk bugling,0.334375,0.19375,0.675,0.75625
LeKSh68pvMQ_000030,horse clip-clop,0.46875,0.496875,0.796875,0.70625
hwSuNTGOaZc_000030,"pigeon, dove cooing",0.31875,0.15,0.56875,0.50625
36ToDxW_hns_000090,playing mandolin,0.0,0.590625,0.946875,0.9937499999999999
6a5b72cfSbk_000039,"pigeon, dove cooing",0.503125,0.415625,0.65625,0.696875
dweVBqei9LA_000160,vacuum cleaner cleaning floors,0.215625,0.3375,0.54375,0.671875
apiwldD6mRo_000020,cow lowing,0.028125,0.196875,0.3625,0.796875
MmMtqNIzmjg_000075,people eating noodle,0.29375,0.015625,0.7625,0.615625
FrCNRlxXulg_000012,woodpecker pecking tree,0.146875,0.275,0.4,0.99375
EqfXm8FwFe0_000009,"rowboat, canoe, kayak rowing",0.0625,0.075,0.7,0.578125
lEjV0us_eF0_000021,yodelling,0.2875,0.0625,0.653125,0.7
raCIGB3B4mg_000286,driving snowmobile,0.684375,0.21875,0.984375,0.9875
jEP-WEblweY_000115,train horning,0.40625,0.178125,0.93125,0.640625
8eFIwBWxrxU_000075,bathroom ventilation fan running,0.234375,0.003125,0.71875,0.71875
44Nt8WOHyyU_000040,playing accordion,0.30625,0.35625,0.85,0.9875
0MU2SG5ME1E_000016,fox barking,0.340625,0.3,0.6875,0.9937499999999999
cpxofMBzU8g_000181,canary calling,0.28125,0.30625,0.646875,0.80625
OMaV10b6-CU_000140,people sobbing,0.04375,0.290625,0.45625,0.75
-5z9IXBJefc_000227,playing djembe,0.153125,0.6375,0.4,0.9406249999999999
zxxWGaZIxD0_000289,alarm clock ringing,0.0125,0.0625,0.984375,0.85625
ifGuIUPl1hE_000030,lions roaring,0.290625,0.196875,0.975,0.9125
PyponzntqzM_000036,people booing,0.003125,0.0125,0.9875,0.975
-fJsZm3YRc0_000030,reversing beeps,0.00625,0.0,0.7531249999999999,0.934375
U7vFb50UjgY_000040,lions roaring,0.328125,0.028125,0.840625,0.7843749999999999
gd2-qjVH_DI_000020,playing timbales,0.315625,0.66875,0.784375,0.990625
GO2Tf8KLJ14_000061,"playing steel guitar, slide guitar",0.0,0.175,0.990625,0.8999999999999999
jcKRIZHO37k_000082,wood thrush calling,0.559375,0.3125,0.7625,0.640625
KDgNhw175fM_000089,yodelling,0.30625,0.078125,0.6125,0.68125
